accidente,hora,operador,tipo de aeronave,modelo,personas a bordo,pasajeros a bordo,tripulantes a bordo,total de fallecidos,pasajeros fallecidos,tripulantes fallecidos,afectados en tierra,sobrevivientes,militar,país
1993-09-21,16:25:00,TRANSAIR GEORGIA AIRLINES,Tupolev TU-134A,5340120,27,22,5,27,22,5,0,0,No militar,U.S.A.
1993-09-22,18:30:00,TRANSAIR GEORGIA AIRLINES,Tupolev TU-154B,76A163,132,120,12,108,100,8,0,24,No militar,U.S.A.
1993-10-04,00:00:00,MILITARY - GEORGIAN AIR FORCE,Mil Mi-8 (helicopter),No Data,60,-1,-1,60,-1,-1,0,0,Militar,U.S.A.
1993-10-25,00:00:00,HIBISCUS AIR,GAF Nomad N-22,4,9,6,3,9,6,3,0,0,No militar,New Zealand
1993-10-26,13:04:00,CHINA EASTERN AIRLINES,McDonnell Douglas MD-82,49355,80,71,9,2,2,0,0,78,No militar,China
1993-10-27,19:30:00,WIDEROE'S FLYVESELKSAP,de Havilland Canada DHC-6 Twin Otter 300,408,20,17,3,7,4,3,0,13,No militar,Norway
1993-11-10,18:05:00,AIR MANITOBA,Hawker Siddeley HS-748-234 Srs. 2A,1617,7,4,3,7,4,3,0,0,No militar,Canada
1993-11-13,14:55:00,CHINA NORTHERN AIRLINES,McDonnell Douglas MD-82,49849/1772,102,92,10,12,8,4,0,90,No militar,China
1993-11-15,19:07:00,MAGISTRALNYE AVIALINII,Antonov AN-124,07-04,17,14,3,17,14,3,0,0,No militar,Iran
1993-11-20,23:30:00,AVIAIMPEX (MACEDONIA),Yakovlev YAK-42D,4016557,116,108,8,116,108,8,0,0,No militar,Macedonia
1993-12-01,19:50:00,EXPRESS AIRLINES - NORTHWEST AIRLINK,British Aerospace Jetstream BA-3100,706,18,16,2,18,16,2,0,0,No militar,U.S.A.
1993-12-03,00:00:00,ARCTIC WINGS & ROTORS,Britten Norman BN-2A Trislander7,0398,7,6,1,7,6,1,0,0,No militar,Canada
1993-12-09,00:00:00,AIR SENEGAL / GAMBIA AIRWAYS,DHC-6 Twin Otter 300 / NAMC YS-11,393 / 2030,3,2,1,3,2,1,0,0,No militar,Senegal
1993-12-13,09:20:00,LAO AVIATION,Yunshuji Y-12-II,0042,18,16,2,18,16,2,0,0,No militar,Laos
1993-12-15,14:00:00,MILITARY - PHILIPPINE AIR FORCE,Lockheed C-130H,4761,29,23,6,29,23,6,0,0,Militar,Philippines
1993-12-26,20:57:00,KUBAN AIRLINES,Antonov AN-26,12903,36,31,5,36,31,5,0,0,No militar,Armenia
1994-01-03,12:08:00,BAIKAL AIR,Tupolev TU-154M,89A801,124,115,9,124,115,9,1,0,No militar,Russia
1994-01-07,23:21:00,ATLANTIC COAST AIRLINES (UNITED EXPRESS),British Aerospace Jetstream 4101,41016,8,3,5,5,2,3,0,3,No militar,U.S.A.
1994-02-24,11:16:00,NORTH WESTERN AIR TRANSPORT,Antonov AN-12V,013480002,13,7,6,13,7,6,0,0,No militar,Russia
1994-02-25,19:46:00,BRITISH WORLD AIRWAYS,Vickers 813 Viscount,349,2,0,2,1,0,1,0,1,No militar,Ocean
1994-02-25,00:00:00,EXPRESSO AÉREO,Yakovlev YAK-40,9640950,31,26,5,31,26,5,0,0,No militar,Peru
1994-03-02,17:59:00,CONTINENTAL AIRLINES,McDonnell Douglas MD-82,49439,116,110,6,0,0,0,0,116,No militar,U.S.A.
1994-03-08,14:54:00,SAHARA,Boeing 737-2R4C,21763/571,4,0,4,4,0,4,0,0,No militar,India
1994-03-14,00:00:00,MILITARY - U.S. AIR FORCE,Lockheed C-130H Hercules,4351,8,0,8,8,0,8,0,0,Militar,Kenya
1994-03-17,22:30:00,MILITARY - IRANIAN AIR FORCE,Lockheed Hercules C-130,4432,32,19,13,32,19,13,0,0,Militar,Ocean
1994-03-18,11:43:00,CHALK'S INTERNATIONAL AIRLINES,Grumman G-73T Turbo Mallard,J-51,2,0,2,2,0,2,0,0,No militar,U.S.A.
1994-03-18,01:56:00,SALAIR,Douglas DC-3C,43089,2,0,2,2,0,2,0,0,No militar,U.S.A.
1994-03-21,17:54:00,AURUKUN AIR SERVICES,Britten-Norman BN-2A-21 Trislander,0632,6,5,1,6,5,1,0,0,No militar,Australia
1994-03-23,00:57:00,AEROFLOT RUSSIAN INTERNATIONAL AIRWAYS,Airbus A310-304,596,75,63,12,75,63,12,0,0,No militar,Russia
1994-04-03,16:36:00,AIR TAXI - EL AERO SERVICES INC.,Bell 206B3,2773,5,4,1,5,4,1,0,0,No militar,U.S.A.
1994-04-04,14:46:00,KLM CITYHOPPER,Saab 340B,195,24,21,3,3,2,1,0,21,No militar,Netherlands
1994-04-06,20:20:00,RWANDA GOVERNMENT,Dassault Falcon 50,006,12,9,3,12,9,3,0,0,No militar,Rwanda
1994-04-06,00:00:00,TAME,de Havilland Canada DHC-6 Twin Otter 300,436,17,14,3,17,14,3,0,0,No militar,Ecuador
1994-04-14,09:25:00,MILITARY - U.S. ARMY / MILITARY U.S. ARMY,Sikorsky UH-60 / Sikorsky UH-60,No Data,26,-1,-1,26,-1,-1,0,0,Militar,Ocean
1994-04-25,00:00:00,DIRGANTARA AIR SERVICES,Britten Norman BN-2A-21 Trislander,0730,11,10,1,11,10,1,0,0,No militar,Indonesia
1994-04-26,20:16:00,CHINA AIRLINES (TAIWAN),Airbus A300B4-622R,580,271,256,15,264,249,15,0,7,No militar,Japan
1994-05-07,00:00:00,RICO TAXI AERO,Embraer 110 Bandeirante,110-072,16,14,2,8,6,2,0,8,No militar,Brazil
1994-05-23,10:55:00,ARALL,Pilatus Britten-Norman BN-2B-27 Islander,2111,11,9,2,4,3,1,0,7,No militar,Colombia
1994-05-28,07:38:00,TRANSORIENTE COLOMBIA,Douglas DC-3 (C-53D-DO),11752,29,26,3,7,4,3,0,22,No militar,Colombia
1994-06-02,18:00:00,MILITARY - ROYAL AIR FORCE,Boeing Vertol Chinook HC-2 (helicopter),MA036,29,25,4,29,25,4,0,0,Militar,Ocean
1994-06-06,08:20:00,CHINA NORTHWEST AIRLINES,Tupolev TU-154M,86A-740,160,146,14,160,146,14,0,0,No militar,China
1994-06-13,18:50:00,AEROLINEAS CUAHONTE,Swearingen SA.226TC Metro II,TC-401,9,7,2,9,7,2,0,0,No militar,Mexico
1994-06-18,12:20:00,MERPATI NUSANTARA AIRLINES,Fokker F-27 Friendship 500F,10597,12,7,5,12,7,5,0,0,No militar,Indonesia
1994-06-18,06:25:00,TAESA,Learjet 25D,25D223,12,10,2,12,10,2,0,0,No militar,U.S.A.
1994-06-26,19:35:00,AIR IVORIE,Fokker F-27 Friendship 400M,10577,17,14,3,17,14,3,0,0,No militar,Ivory Coast
1994-06-29,00:00:00,MILITARY - DOSTUM-GALBODDIN MILITIA,Antonov AN-32,No Data,70,-1,-1,50,-1,-1,0,20,Militar,Afghanistan
1994-06-30,17:41:00,AIRBUS INDUSTRIE,Airbus A330-321,042,7,4,3,7,4,3,0,0,No militar,France
1994-07-01,08:30:00,AIR MAURITANIE,Fokker F-28 Fellowship 4000,11092,93,89,4,80,76,4,0,13,No militar,Mauritania
1994-07-02,18:43:00,USAIR,McDonnell Douglas DC-9-30,47590,57,52,5,37,37,0,0,20,No militar,U.S.A.
1994-07-14,15:36:00,AIR TAXI - PAPILLION HELICOPTERS LTD.,Aerospatiale AS350D,No Data,7,6,1,3,3,0,0,4,No militar,U.S.A.
1994-07-17,21:45:00,AIR MARTINIQUE,Britten-Norman BN-2B-26 Islander,2152,6,5,1,6,5,1,0,0,No militar,France
1994-07-17,00:00:00,SANKURU AIR SERVICE,Yakovlev 40D,9311326,9,5,4,5,3,2,0,4,No militar,Ocean
1994-07-19,16:30:00,ALAS CHIRICANAS,Embraer 110P1 Bandeirante,110-375,21,18,3,21,18,3,0,0,No militar,Panama
1994-07-26,00:00:00,AIRFAST SERVICES,Sikorsky S-58ET,58-1098,18,16,2,18,16,2,0,0,No militar,Indonesia
1994-08-05,08:50:00,MILITARY - RUSSIAN AIR FORCE,Antonov AN-12,No Data,47,41,6,47,41,6,0,0,Militar,Russia
1994-08-07,13:55:00,AIR TAXI - UYAK AIR SERVICES INC.,de Havilland DHC-2,No Data,7,6,1,6,5,1,0,1,No militar,U.S.A.
1994-08-10,11:22:00,KOREAN AIRLINES,Airbus A300B4-622R,583,160,152,8,0,0,0,0,160,No militar,South Korea
1994-08-11,17:00:00,AIR TAXI - TALON AIR SERVICES INC.,de Havilland DHC-2,495,3,2,1,3,2,1,0,0,No militar,U.S.A.
1994-08-12,21:05:00,AIR TAXI - NATIONAL HELICOPTERS,Bell 206L-4,52089,3,2,1,3,2,1,0,0,No militar,U.S.A.
1994-08-21,00:00:00,ROYAL AIR MAROC,Aerospatiale ATR-42-300,127,44,40,4,44,40,4,0,0,No militar,Morocco
1994-09-08,19:03:00,USAIR,Boeing B-737-3B7,23699/1452,132,127,5,132,127,5,0,0,No militar,U.S.A.
1994-09-13,12:05:00,AEROCONTROCTORS - CHARTER,de Havilland Canada DHC-6 Twin Otter 300,538,5,3,2,3,2,1,0,2,No militar,Nigeria
1994-09-17,11:48:00,PACIFIC COASTAL AIRLINES,de Havilland Canada DHC-6 Twin Otter 100,36,4,2,2,3,2,1,0,1,No militar,Canada
1994-09-18,08:07:00,ORIENTAL AIRLINES,BAC One-Eleven 515FB,229,39,32,7,5,3,2,0,34,No militar,Algeria
1994-09-23,19:15:00,HEAVYLIFT CARGO AIRLINES,Lockheed L-100-30 Hercules,4826,12,6,6,6,3,3,0,6,No militar,Hong Kong
1994-09-26,17:37:00,CHEREMSHANKA AIRLINES,Yakovlev YAK-40,9441337,28,24,4,28,24,4,0,0,No militar,Russia
1994-09-28,00:00:00,TAM PARAGUAY,Douglas C-47D,34346,27,25,2,1,0,1,0,26,No militar,Paraguay
1994-09-30,11:10:00,ARSENYEV AVIATION PRODUCTION ASSOCIATION,Antonov AN-8,OA-3460,20,13,7,8,3,5,0,12,No militar,Russia
1994-10-08,15:45:00,SELVA,Antonov AN-32B,3301,10,5,5,10,5,5,0,0,No militar,Colombia
1994-10-12,22:50:00,IRAN ASSEMAN AIRLINES,Fokker F-28 Fellowship 1000,11070,66,59,7,66,59,7,0,0,No militar,Iran
1994-10-14,22:00:00,MILITARY - BRAZILIAN AIR FORCE,Lockheed C-130E,4293,21,15,6,21,15,6,0,0,Militar,Brazil
1994-10-26,00:00:00,MILITARY - ANGOLAN AIR FORCE,Mil Mi-8MTV (helicopter),No Data,22,-1,-1,22,-1,-1,0,0,Militar,Angola
1994-10-29,21:30:00,AERONICA,Antonov AN-12A,1340302,23,16,7,23,16,7,0,0,No militar,Russia
1994-10-29,10:32:00,YAKUTAVIA,Antonov AN-2,1G217-55,19,17,2,7,7,0,0,12,No militar,Russia
1994-10-31,15:59:00,AMERICAN EAGLE,ATR-72-212,401,68,64,4,68,64,4,0,0,No militar,U.S.A.
1994-11-01,00:00:00,TRANSPORTES AEREOS PEGASO,Bell 212,30824,14,13,1,14,13,1,0,0,No militar,Mexico
1994-11-04,00:00:00,TRIGANA AIR SERVICE,de Havilland Canada DHC-6 Twin Otter 100,55,4,2,2,4,2,2,0,0,No militar,Indonesia
1994-11-05,00:00:00,SA AMAZONICA,Yakovlev YAK-40,9140220,30,26,4,6,5,1,0,24,No militar,Peru
1994-11-16,02:40:00,AMERIFLIGHT,Beechcraft C99,U-178,1,0,1,1,0,1,0,0,No militar,U.S.A.
1994-11-22,11:40:00,SOUTHWEST AIR,Britten Norman BN-2A Trislander,0835,7,6,1,7,6,1,0,0,No militar,Guinea
1994-11-22,22:03:00,TRANS WORLD AIRLINES / PRIVATE,McDonnell Douglas DC-9-82 / Cessna 441,49426 / 0196,142,132,10,2,0,2,0,140,No militar,U.S.A.
1994-11-25,00:00:00,MILITARY - ANGOLAN AIR FORCE,Mil Mi-17 (helicopter),No Data,22,-1,-1,22,-1,-1,0,0,Militar,Angola
1994-12-10,11:30:00,PHILIPPINE AIR LINES,Boeing B-747-200,21575,293,273,20,1,1,0,0,292,No militar,Ocean
1994-12-13,18:34:00,AMERICAN EAGLE,British Aerospace Jetstream 3201,918,20,18,2,15,13,2,0,5,No militar,U.S.A.
1994-12-15,06:15:00,SL AVIATION SERVICES,Douglas DC-3,13321,2,0,2,2,0,2,0,0,No militar,Angola
1994-12-17,10:30:00,SERVIVENSA,Douglas C-47A-10-DK,12476,9,6,3,7,4,3,0,2,No militar,Venezuela
1994-12-17,13:20:00,MISSIONARY AVIATION FELLOWSHIP,de Havilland Canada DHC-6 Twin Otter 200,187,28,26,2,28,26,2,0,0,No militar,Ocean
1994-12-21,09:53:00,PHOENIX AVIATION,Boeing 737-2D6C,20758/322,5,0,5,5,0,5,0,0,No militar,Ocean
1994-12-26,17:00:00,AIR FRANCE,Airbus A300B2-1C,104,239,227,12,3,3,0,0,236,No militar,Algeria
1994-12-29,15:30:00,TURKISH AIRLINES (THY),Boeing B-737-4Y0,26074/2376,76,69,7,57,52,5,0,19,No militar,Turkey
1995-01-05,20:45:00,MILITARY - IRANIAN AIR FORCE,Lockheed 1329 Jetstar 8,5203,12,6,6,12,6,6,0,0,Militar,Iran
1995-01-10,00:00:00,MERPATI NUSANTARA AIRLINES,de Havilland Canada DHC-6 Twin Otter 300,390,14,10,4,14,10,4,0,0,No militar,Ocean
1995-01-11,19:38:00,INTERCONTINENTAL DE AVIACION,McDonnell Douglas DC-9-14,45742/26,52,47,5,51,46,5,0,1,No militar,Colombia
1995-01-14,19:45:00,AIR TAXI - WOLFE AIR AVIATION LTD.,Bell 206B,3520,4,3,1,2,2,0,0,2,No militar,U.S.A.
1995-01-17,13:59:00,ROYAL NEPAL AIRLINES,de Havilland Canada DHC-6 Twin Otter 300,392,24,21,3,2,1,1,0,22,No militar,Nepal
1995-01-20,19:13:00,ABAKAN AIRLINES,Let 410UVP,790316,19,17,2,3,1,2,0,16,No militar,Russia
1995-01-20,00:00:00,LEADAIR - CHARTER,Dassault Falcon 20E,225,10,7,3,10,7,3,0,0,No militar,France
1995-02-16,20:30:00,ATI,McDonnell Douglas DC-8-63F,45929/367,3,0,3,3,0,3,0,0,No militar,U.S.A.
1995-03-16,00:00:00,AEROFLOT,Antonov 26B,11806,10,4,6,9,3,6,0,1,No militar,Russia
1995-03-31,09:11:00,TAROM (TRANSPORTURILE AERIENE ROMANE),Airbus A310-324,450/395,60,49,11,60,49,11,0,0,No militar,Romania
1995-04-23,12:40:00,BRISTOW HELICOPTERS,de Havilland Canada DHC-6 Twin Otter 300,607,9,7,2,1,0,1,0,8,No militar,Nigeria
1995-04-29,00:00:00,MILITARY - SRI LANKA AIR FORCE,Hawker Siddeley HS-748-357/2B SCD,1768,52,49,3,52,49,3,0,0,Militar,Sri Lanka
1995-05-01,13:28:00,BEARSKIN AIRLINES / AIR SANDY,Swear. SA-227CC Metro 23/Piper Navajo,CC-827B /?,8,5,3,8,5,3,0,0,No militar,Canada
1995-05-03,00:45:00,AMERICAN JET,Grumman Gulfstream II,083,7,5,2,7,5,2,0,0,No militar,Ecuador
1995-05-09,16:35:00,ADES COLOMBIA,Curtiss C-46F,22538,9,5,4,9,5,4,0,0,No militar,Colombia
1995-05-13,00:00:00,MILITARY - U.S. AIR FORCE,Lockheed C-130E Hercules,3801,6,0,6,6,0,6,0,0,Militar,U.S.A.
1995-05-24,16:51:00,KNIGHT AIR,Embraer 110 P1 Bandeirante,110-256,12,9,3,12,9,3,0,0,No militar,Ocean
1995-05-25,15:00:00,LACOL,Douglas DC-3C,25659,11,9,2,2,2,0,0,9,No militar,Colombia
1995-05-29,00:00:00,SENEGALAIR,Piper PA-31-310 Navajo,31-205,10,8,2,6,4,2,0,4,No militar,Senegal
1995-06-09,09:22:00,ANSETT NEW ZEALAND,de Havilland Canada DHC-8-102,055,21,18,3,5,4,1,0,16,No militar,New Zealand
1995-06-16,00:00:00,VOLGA AIR,Antonov 2R,1G195-47,12,-1,-1,12,-1,-1,0,0,No militar,Russia
1995-06-16,14:15:00,AEROFLOT,Antonov AN-2,1G259-18,14,12,2,13,11,2,0,1,No militar,Russia
1995-06-17,00:00:00,MILITARY - ANGOLAN AIR FORCE,CASA 212-200 Aviocar,A53-2-326,48,45,3,48,45,3,0,0,Militar,Angola
1995-06-24,16:05:00,HARKA AIR SERVICES,Tupolev TU-134A,4308068,80,74,6,16,16,0,0,64,No militar,Nigeria
1995-06-27,09:50:00,SALAIR,Convair CV-440,432,2,0,2,2,0,2,0,0,No militar,Dominican Republic
1995-07-01,00:00:00,GARAMUT AVIATION,de Havilland Canada C-7A Caribou,13,3,1,2,3,1,2,0,0,No militar,Guinea
1995-07-12,08:00:00,MILNE BAY AIR,de Havilland Canada DHC-6 Twin Otter 300,275,15,13,2,15,13,2,0,0,No militar,Guinea
1995-07-17,00:00:00,MERPATI NUSANTARA AIRLINES,de Havilland Canada DHC-6 Twin Otter 300,473,18,16,2,1,0,1,0,17,No militar,Indonesia
1995-07-18,00:00:00,MILITARY - MADAGASCAR AIR FORCE,Douglas C-47A,19525,34,29,5,34,29,5,0,0,Militar,Madagascar
1995-07-25,00:00:00,TRANSNIUGINI AIRWAYS,Britten-Norman BN-2A Islander,393,2,1,1,2,1,1,0,0,No militar,Guinea
1995-08-02,00:00:00,AERO AIR,Antonov An-2R,1G153-21,3,0,3,3,0,3,0,0,No militar,South Africa
1995-08-09,00:00:00,BOURAG INDONESIA AIRLINES,Hawker Siddeley HS-748 2A,1735,10,6,4,10,6,4,0,0,No militar,Indonesia
1995-08-09,20:14:00,AVIATECA,Boeing B-737-2H6,23849/1453,65,58,7,65,58,7,0,0,No militar,El Salvador
1995-08-14,00:00:00,AIRES COLOMBIA,Embraer 110P1 Bandeirante,110310,10,8,2,10,8,2,0,0,No militar,U.S.A.
1995-08-21,12:53:00,ATLANTIC SOUTHEAST AIRLINES,Embraer 120-RT Brasilia,120-122,29,26,3,10,9,1,0,19,No militar,U.S.A.
1995-09-01,12:00:00,NORTH STAR AIR CARGO,Shorts SC-7 Skyvan,SH-1839,1,0,1,1,0,1,0,0,No militar,U.S.A.
1995-09-02,08:38:00,ADVENTURE AIRLINES,Cessna 421C Golden Eagle,421C-0265,8,7,1,8,7,1,0,0,No militar,U.S.A.
1995-09-02,00:00:00,MILITARY - ROYAL AIR FORCE,British Aerospace Nimrod MR-2P,8014,7,0,7,7,0,7,0,0,Militar,Canada
1995-09-09,07:15:00,SAETA,CASA 212 Aviocar 200,306,22,18,4,21,17,4,0,1,No militar,Colombia
1995-09-11,00:00:00,ARIANA AFGHAN AIRLINES,Antonov AN-26B,14305,51,44,7,3,3,0,0,48,No militar,Afghanistan
1995-09-12,07:20:00,MILITARY - SRI LANKA AIR FORCE,Antonov AN-32,3502,81,76,5,81,76,5,0,0,Militar,Sri Lanka
1995-09-15,12:22:00,MALAYSIA AIRLINES,Fokker 50,20174,53,49,4,34,32,2,0,19,No militar,Malaysia
1995-09-21,12:30:00,MIAT - MONGOLIAN AIRLINES,Antonov AN-24RV,573101103,43,37,6,42,36,6,0,1,No militar,Mongolia
1995-09-22,07:45:00,MILITARY - U.S. AIR FORCE,Boeing B-707 (E-3B),21554/933,24,20,4,24,20,4,0,0,Militar,U.S.A.
1995-09-24,00:00:00,NORILSK FLIGHT COMPANY,Mil Mi-8T,98522942,15,10,5,15,10,5,0,0,No militar,Russia
1995-09-27,19:10:00,WESTERN STRAITS AIR,De Havilland Dash-3,38,10,9,1,8,7,1,0,2,No militar,Canada
1995-10-03,08:00:00,SABANG MERAUKE RAYA AIR CHARTER,CASA 212,158/28N,14,12,2,1,0,1,0,13,No militar,Indonesia
1995-10-04,00:00:00,KIRGHIZIA ABA ZAOLDORU,Mil Mi-8MTV-1,95489,15,12,3,15,12,3,0,0,No militar,Ocean
1995-11-09,21:00:00,MILITARY - ARGENTINE AIR FORCE,Fokker F-27 Friendship 500,10619,53,48,5,53,48,5,0,0,Militar,Argentina
1995-11-13,08:55:00,NIGERIA AIRWAYS,Boeing B-737-2F9,22985,137,129,8,9,9,0,0,128,No militar,Nigeria
1995-11-22,19:00:00,MILITARY - SRI LANKA AIR FORCE,Antonov AN-32,3503,63,57,6,63,57,6,0,0,Militar,Sri Lanka
1995-11-29,10:15:00,SABAH AIR,Bell 412 (helicopter),33171,10,8,2,10,8,2,0,0,No militar,Malaysia
1995-11-30,19:10:00,AZERBAIJAN AIRLINES,Boeing 707-323C,19584/663,6,0,6,2,0,2,0,4,No militar,Azerbaijan
1995-12-03,22:44:00,CAMEROON AIRLINES,Boeing B-737-2K9,23386/1143,78,72,6,72,68,4,0,6,No militar,Cameroon
1995-12-05,17:55:00,AZERBAIJANI AIRLINES,Tupolev TU-134B-3,63383,82,76,6,54,52,2,0,28,No militar,Azerbaijan
1995-12-07,05:20:00,FAR EAST AVIATION,Tupolev TU-154B,76A-0164,98,90,8,98,90,8,0,0,No militar,Russia
1995-12-13,19:00:00,ROMANIAN BANAT AIR,Antonov AN-24B,77303309,49,41,8,49,41,8,0,0,No militar,Italy
1995-12-18,00:00:00,TRANS SERVICE AIRLIFT,Lockheed L-188C Electra,1080,144,139,5,141,137,4,0,3,No militar,Angola
1995-12-20,21:38:00,AMERICAN AIRLINES,Boeing B-757-223,24609/390,164,156,8,160,152,8,0,4,No militar,Colombia
1995-12-22,00:00:00,ISLAND AIRWAYS,Britten Norman BN-2A-21 Trislander,0207,12,11,1,2,1,1,0,10,No militar,Guinea
1996-01-08,00:00:00,MUSTIQUE AIRWAYS,Britten-Norman BN-2A-27 Islander,436,10,9,1,1,1,0,0,9,No militar,Barbados
1996-01-08,12:43:00,AFRICAN AIR,Antonov AN-32B,2301,6,0,6,2,0,2,225,4,No militar,Ocean
1996-01-18,20:20:00,MILITARY - NIGERIAN AIR FORCE,British Aerospace BAe-125-700B,257196,14,10,4,14,10,4,0,0,Militar,Nigeria
1996-01-22,12:00:00,MILITARY - SRI LANKA AIR FORCE,Mil Mi-17 (helicopter),No Data,39,-1,-1,39,-1,-1,0,0,Militar,Sri Lanka
1996-02-04,14:12:00,LINEAS AEREAS DEL CARIBE,McDonnell Douglas DC-8-55F,45882/282,4,1,3,4,1,3,24,0,No militar,Paraguay
1996-02-05,09:50:00,BUSINESS AIR CONNECTION,ConvairCV-440,338,4,2,2,4,2,2,0,0,No militar,U.S.A.
1996-02-06,23:47:00,"ALAS NACIONALES, LEASED FROM BIRGEN AIR",Boeing B-757-225,22206/31,189,176,13,189,176,13,0,0,No militar,Ocean
1996-02-11,00:00:00,MILITARY - TALIBAN MILITIA,No Data,No Data,20,-1,-1,20,-1,-1,0,0,Militar,Afghanistan
1996-02-12,12:01:00,HATI EXPRESS,GAF Nomad N-24A,62,15,13,2,11,9,2,0,4,No militar,Ocean
1996-02-26,19:00:00,MILITARY - SUDANESE AIR FORCE,Lockheed C-130H,No Data,91,85,6,91,85,6,0,0,Militar,Sudan
1996-02-27,05:40:00,AERO TROPICAL,Antonov 12BP,402812,8,3,5,8,3,5,0,0,No militar,Angola
1996-02-29,20:25:00,COMPANIA DE AVIACION FAUCETT SA (PERU),Boeing B-737-222,19072/86,123,117,6,123,117,6,0,0,No militar,Peru
1996-03-09,00:00:00,MILITARY - PERUVIAN ARMY AVIATION,Mil Mi-17,No Data,23,-1,-1,23,-1,-1,0,0,Militar,Peru
1996-03-12,00:00:00,AKHAL AIR,Mil Mi-8T (helicopter),8142,12,9,3,12,9,3,0,0,No militar,Turkmenistan
1996-04-03,14:52:00,MILITARY - U.S. AIR FORCE,Boeing B-737-T43,20696/347,35,29,6,35,29,6,0,0,Militar,Croatia
1996-04-05,14:44:00,KRASNOYARSKIE AVIALINII,Ilyushin IL-76TD,0093498967,20,11,9,20,11,9,0,0,No militar,Russia
1996-04-05,00:00:00,FORMOSA AIRLINES,Dornier 228-212,8223,17,15,2,6,6,0,0,11,No militar,Taiwan
1996-04-11,08:24:00,PRIVATE,Cessna 177B,17702266,3,2,1,3,2,1,0,0,No militar,U.S.A.
1996-05-03,22:00:00,FEDERAL AIRLINES,Antonov AN-24,STFA001,53,48,5,53,48,5,0,0,No militar,Sudan
1996-05-09,00:00:00,BUFFALO NARROWS AIRWAYS,de Havilland Canada DHC-3 Otter,194,2,0,2,2,0,2,0,0,No militar,Canada
1996-05-10,00:00:00,AEROSERVICIOS EMPRESARIALES DE DURANGO,de Havilland Canada DHC-6 Twin Otter 200,126,19,17,2,16,14,2,0,3,No militar,Mexico
1996-05-11,14:15:00,VALUJET,McDonnell Douglas DC-9-32,47377/496,110,105,5,110,105,5,0,0,No militar,U.S.A.
1996-05-11,13:15:00,MILNE BAY AIR,Britten Norman BN-2A-20 Trislander,582,10,9,1,1,1,0,0,9,No militar,Guinea
1996-05-19,23:36:00,LOGANAIR,Britten-Norman BN-2A-26 Islander,544,3,2,1,3,2,1,0,0,No militar,United Kingdom
1996-06-06,00:00:00,HOSEBA,Ilyushin 76MD,0033442234,10,2,8,10,2,8,0,0,No militar,Ocean
1996-06-09,14:55:00,IRAN AIR,Boeing 727-286,21079/1131,7,0,7,7,0,7,0,0,No militar,Iran
1996-06-12,19:00:00,MILITARY - AUSTRALIAN ARMY AVIATION,Sikorsky S-70 / Sikorsky S-70,70-1186 / 70-1346,28,-1,-1,18,-1,-1,0,10,Militar,Australia
1996-06-13,12:07:00,GARUDA INDONESIA AIRLINES,McDonnell Douglas DC-10-30,46685/284,275,260,15,3,3,0,0,272,No militar,Japan
1996-06-21,17:04:00,CHINA FLYING DRAGON AVIATION (FEILONG AIRLINES),Harbin Yunshuji Y-12-II,0001,12,9,3,2,1,1,0,10,No militar,China
1996-07-06,15:42:00,DELTA AIR LINES,McDonnell Douglas MD-88,49714/1524,142,137,5,2,2,0,0,140,No militar,U.S.A.
1996-07-09,16:30:00,MILNE BAY AIR,de Havilland Canada DHC-6 Twin Otter 300,290,20,19,1,20,19,1,0,0,No militar,Ocean
1996-07-11,09:00:00,ARCHANA AIRLINES,Let 410,942703,9,6,3,9,6,3,0,0,No militar,India
1996-07-15,18:00:00,MILITARY - BELGIAN AIR FORCE,Lockheed C-130H,4473,41,37,4,34,30,4,0,7,Militar,Ocean
1996-07-17,16:35:00,AEROLATINO (AEROCARIBE),de Havilland Canada DHC-6 Twin Otter 300,734,18,16,2,1,1,0,0,17,No militar,Mexico
1996-07-17,20:31:00,TRANS WORLD AIRLINES,Boeing B-747-131,20083/153,230,212,18,230,212,18,0,0,No militar,U.S.A.
1996-07-20,15:15:00,NORTHERN AIR CARGO,Douglas DC-6A,44663/630,4,1,3,4,1,3,0,0,No militar,U.S.A.
1996-07-24,00:00:00,MYANMAR AIRWAYS,Fokker F-27 Friendship 600,10433,49,44,5,8,8,0,0,41,No militar,Ocean
1996-08-12,13:47:00,FIRST AIR,de Havilland Canada DHC-6 Twin Otter 300,427,2,0,2,2,0,2,0,0,No militar,Canada
1996-08-14,00:00:00,AIR NORTH,Douglas DC-4,10389/120,3,0,3,1,0,1,0,2,No militar,Canada
1996-08-17,23:48:00,MILITARY - U.S. AIR FORCE,Lockheed C-130H Hercules,4597,9,1,8,9,1,8,0,0,Militar,U.S.A.
1996-08-18,19:50:00,HARBOUR AIR,de Havilland Canada DHC-3 Turbo Otter,32,3,2,1,3,2,1,0,0,No militar,Canada
1996-08-19,03:16:00,SPAIR AIR TRANSPORT,Ilyushin IL-76T,083414451,12,2,10,12,2,10,0,0,No militar,Ocean
1996-08-29,10:22:00,VNOKOVO AIRLINES,Tupolev TU-154M,86A-742,141,129,12,141,129,12,0,0,No militar,Norway
1996-09-25,16:37:00,DUTCH DAKOTA ASSOCIATION,Douglas DC-3C,19109,32,26,6,32,26,6,0,0,No militar,Netherlands
